disease	drug	proximity	pval
COVID-19	tegafur	1	0.325875791
COVID-19	tegafur-uracil	1.5	0.435267942
COVID-19	tegaserod	2	0.809467204
COVID-19	telaprevir	2	0.413164385
COVID-19	telmisartan	2	0.996925575
COVID-19	telotristat ethyl	1	0.000143541
COVID-19	temazepam	1.875	0.431516272
COVID-19	tenapanor	1	0.055064371
COVID-19	tenecteplase	1.090909091	0.100210025
COVID-19	teniposide	1	0.419528061
COVID-19	tenoxicam	1.5	0.421476016
COVID-19	terazosin	1.6	0.266150602
COVID-19	terbinafine	2	0.617911422
COVID-19	terbutaline	1.333333333	0.255845647
COVID-19	terfenadine	1.571428571	0.090781198
COVID-19	teriflunomide	2	0.725206378
COVID-19	teriparatide	1	0.038314193
COVID-19	terlipressin	1.666666667	0.277452738
COVID-19	tesamorelin	3	0.999279767
COVID-19	testolactone	2	0.582236563
COVID-19	testosterone	1.333333333	0.889637001
COVID-19	testosterone cypionate	1.333333333	0.902055276
COVID-19	testosterone enanthate	1.333333333	0.87433017
COVID-19	testosterone undecanoate	1.333333333	0.900455791
COVID-19	tetrabenazine	1.5	0.335811295
COVID-19	tetracaine	1.666666667	0.365376667
COVID-19	tetrachlorodecaoxide	1.5	0.285426223
COVID-19	tetracosactide	2	0.646983895
COVID-19	tetracycline	1	0.068594757
COVID-19	tetradecyl hydrogen sulfate (ester)	2	0.680815455
COVID-19	tetraferric tricitrate decahydrate	1	0.384606001
COVID-19	tetryzoline	2	0.737075106
COVID-19	thalidomide	1.285714286	0.248345375
COVID-19	theophylline	1.357142857	0.074480652
COVID-19	thiamine	2	0.413159689
COVID-19	thiamylal	1.666666667	0.229570726
COVID-19	thiethylperazine	2	0.926426442
COVID-19	thimerosal	2	0.744175907
COVID-19	thiopental	1.833333333	0.430342455
COVID-19	thioridazine	1.666666667	0.736677453
COVID-19	thiothixene	2	0.944703057
COVID-19	thonzonium	1	0.417821713
COVID-19	thonzylamine	1.666666667	0.092063186
COVID-19	threonine	1	0.01176664
COVID-19	thrombin	1.9	0.955008197
COVID-19	thrombin alfa	1.875	0.935300227
COVID-19	thrombomodulin alfa	1.5	0.540672242
COVID-19	thyrotropin alfa	2	0.85898277
COVID-19	tiagabine	2	0.474861447
COVID-19	tiaprofenic acid	1.5	0.441750765
COVID-19	ticagrelor	2	0.370481804
COVID-19	ticlopidine	2	0.348782707
COVID-19	tildrakizumab	2	0.682030489
COVID-19	tiludronic acid	0.5	0.03038334
COVID-19	timolol	1	0.152265404
COVID-19	tinzaparin	1.666666667	0.774417844
COVID-19	tioconazole	2	0.686170063
COVID-19	tiotropium	1.8	0.29201139
COVID-19	tipiracil	2	0.702788569
COVID-19	tirofiban	1.5	0.694087097
COVID-19	tisagenlecleucel	2	0.842938888
COVID-19	titanium dioxide	3	0.998682052
COVID-19	tizanidine	1.571428571	0.245931275
COVID-19	tocainide	2	0.885040321
COVID-19	tocilizumab	2	0.734999658
COVID-19	tocofersolan	1	0.125987014
COVID-19	tofacitinib	1.25	0.985863424
COVID-19	tolazamide	1.5	0.152391138
COVID-19	tolazoline	1.833333333	0.550480794
COVID-19	tolbutamide	1.5	0.166409925
COVID-19	tolcapone	0	0.004637676
COVID-19	tolfenamic acid	1.5	0.43332419
COVID-19	tolmetin	1.5	0.374957161
COVID-19	tolterodine	1.8	0.349226982
COVID-19	tolvaptan	1.5	0.344489152
COVID-19	topiramate	1.846153846	0.61038183
COVID-19	topotecan	1.5	0.316044052
COVID-19	torasemide	2	0.744707518
COVID-19	toremifene	1.5	0.989615067
COVID-19	tositumomab	2	0.992860447
COVID-19	tramadol	1.681818182	0.65292405
COVID-19	trametinib	1.5	0.835289991
COVID-19	trandolapril	1	0.055064371
COVID-19	tranexamic acid	1	0.356651587
COVID-19	tranylcypromine	2	0.623483505
COVID-19	trastuzumab	1.916666667	0.99858707
COVID-19	trastuzumab deruxtecan	1.5	0.761446394
COVID-19	travoprost	1	0.004752629
COVID-19	trazodone	1.571428571	0.332670763
COVID-19	treprostinil	1.666666667	0.517990323
COVID-19	triamterene	2	0.945805947
COVID-19	triazolam	1.875	0.305332871
COVID-19	trichlormethiazide	1.8	0.835655154
COVID-19	triclosan	1.6	0.934697072
COVID-19	trifarotene	1.666666667	0.95838758
COVID-19	trifluoperazine	2	0.994724151
COVID-19	triflupromazine	2	0.958141805
COVID-19	trifluridine	1	0.358183658
COVID-19	triflusal	1.25	0.211167412
COVID-19	trihexyphenidyl	1.8	0.382987382
COVID-19	trilostane	1.333333333	0.376522589
COVID-19	trimebutine	1.708333333	0.247102249
COVID-19	trimetazidine	1	0.097085996
COVID-19	trimethadione	2	0.4400052
COVID-19	trimethoprim	1.5	0.512253823
COVID-19	trimetrexate	2	0.725206378
COVID-19	trimipramine	1.708333333	0.466422363
COVID-19	tripelennamine	1	0.065397408
COVID-19	triprolidine	1	0.0138285
COVID-19	triptorelin	2	0.50827803
COVID-19	troglitazone	1.444444444	0.841292721
COVID-19	trolamine salicylate	1.5	0.403108361
COVID-19	troleandomycin	1	0.271893552
COVID-19	tromethamine	1.6	0.33515793
COVID-19	tropicamide	1.75	0.45598495
COVID-19	tropisetron	2	0.644964041
COVID-19	trospium	2	0.60137381
COVID-19	trovafloxacin	1	0.409719816
COVID-19	tryptophan	2	0.927495507
COVID-19	tuberculin purified protein derivative	2	0.925466661
COVID-19	tubocurarine	2	0.800859088
COVID-19	turoctocog alfa	1	0.036009567
COVID-19	turoctocog alfa pegol	1	0.026260774
COVID-19	tyloxapol	2	0.836648164
COVID-19	tyrosine	1.25	0.072904679
COVID-19	tyrothricin	1	0.152265404
COVID-19	ubidecarenone	1.5	0.779832508
COVID-19	ubrogepant	2	0.628530899
COVID-19	udenafil	1	0.00035751
COVID-19	ulipristal	1.333333333	0.95838758
COVID-19	umeclidinium	1.8	0.389936605
COVID-19	upadacitinib	1	0.601210972
COVID-19	urea	1.666666667	0.87354486
COVID-19	urofollitropin	2	0.818995233
COVID-19	urokinase	1.2	0.141093853
COVID-19	ursodeoxycholic acid	2	0.759447379
COVID-19	ustekinumab	2	0.744707518
COVID-19	valdecoxib	1.666666667	0.565828265
COVID-19	valine	1.666666667	0.788187962
COVID-19	valproic acid	1.722222222	0.967213667
COVID-19	valrubicin	1	0.377174872
COVID-19	valsartan	2	0.873475506
COVID-19	vandetanib	1.4	0.890932307
COVID-19	vardenafil	1.666666667	0.202043333
COVID-19	varenicline	1.75	0.216815137
COVID-19	vasopressin	1.666666667	0.29624439
COVID-19	vecuronium	3	0.998998151
COVID-19	vedolizumab	1.5	0.850155076
COVID-19	velaglucerase alfa	1	0.242497251
COVID-19	vemurafenib	1	0.414946199
COVID-19	venetoclax	1	0.460172163
COVID-19	venlafaxine	2	0.863172035
COVID-19	verapamil	1.363636364	0.056411137
COVID-19	vernakalant	1.5	0.665236408
COVID-19	vigabatrin	1.5	0.222089658
COVID-19	vilazodone	1.5	0.281128389
COVID-19	vildagliptin	1	0.262924894
COVID-19	viloxazine	2	0.662018519
COVID-19	vinblastine	1.333333333	0.755164926
COVID-19	vincristine	1	0.782461207
COVID-19	vindesine	1	0.337233505
COVID-19	vinflunine	1	0.840128813
COVID-19	vinorelbine	1	0.864333939
COVID-19	vismodegib	1	0.12479643
COVID-19	vitamin a	1.823529412	0.200204139
COVID-19	vitamin d	1.5	0.760551101
COVID-19	vitamin e	1.222222222	0.17092737
COVID-19	von willebrand factor human	1.5	0.665100246
COVID-19	vonicog alfa	1.5	0.569037342
COVID-19	vorapaxar	2	0.862133324
COVID-19	voretigene neparvovec	3	0.994476149
COVID-19	vorinostat	0.8	0.43054705
COVID-19	vortioxetine	1.714285714	0.701781933
COVID-19	voxelotor	1.5	0.12772641
COVID-19	warfarin	1	0.30662336
COVID-19	xamoterol	1	0.169175861
COVID-19	xanthinol	1.333333333	0.603651978
COVID-19	ximelagatran	1	0.400760484
COVID-19	xylometazoline	1.666666667	0.320395243
COVID-19	yohimbine	1.647058824	0.24499407
COVID-19	zafirlukast	4	0.999999999
COVID-19	zaleplon	2	0.663255419
COVID-19	zanamivir	2	0.343185477
COVID-19	zanubrutinib	1.4	0.99466711
COVID-19	zidovudine	1	0.402829654
COVID-19	zileuton	1	0.228485704
COVID-19	zimelidine	2	0.77726294
COVID-19	zinc	1.6	0.99988109
COVID-19	zinc acetate	1.6	0.999873603
COVID-19	zinc chloride	1.6	0.999911561
COVID-19	ziprasidone	1.76	0.619966938
COVID-19	zofenopril	1	0.042200802
COVID-19	zoledronic acid	2	0.790292035
COVID-19	zolmitriptan	1.75	0.232025424
COVID-19	zolpidem	2	0.614327282
COVID-19	zonisamide	1.88	0.492096149
COVID-19	zopiclone	2	0.433723862
COVID-19	zotepine	2	0.988503984
COVID-19	zucapsaicin	1	0.176220181
COVID-19	zuclopenthixol	1.714285714	0.573798048
Hemorrhagic Fever, Ebola	2-mercaptobenzothiazole	3	0.726648401
Hemorrhagic Fever, Ebola	5-o-phosphono-alpha-d-ribofuranosyl diphosphate	2	0.130146308
Hemorrhagic Fever, Ebola	abacavir	1	2.08E-23
Hemorrhagic Fever, Ebola	abaloparatide	2	0.247443801
Hemorrhagic Fever, Ebola	abarelix	3	0.757811262
Hemorrhagic Fever, Ebola	abatacept	2.5	0.652992563
Hemorrhagic Fever, Ebola	abciximab	2.615384615	0.999759728
Hemorrhagic Fever, Ebola	abemaciclib	2	0.431949774
Hemorrhagic Fever, Ebola	abiraterone	3	0.97318672
Hemorrhagic Fever, Ebola	acalabrutinib	2	0.539827837
Hemorrhagic Fever, Ebola	acamprosate	2.285714286	0.136327355
Hemorrhagic Fever, Ebola	acarbose	2.5	0.5
Hemorrhagic Fever, Ebola	acebutolol	2	0.341358791
Hemorrhagic Fever, Ebola	aceclofenac	2.5	0.732220182
Hemorrhagic Fever, Ebola	acemetacin	2.5	0.79509194
Hemorrhagic Fever, Ebola	acenocoumarol	3	0.997718943
Hemorrhagic Fever, Ebola	acetaminophen	2.25	0.621387751
Hemorrhagic Fever, Ebola	acetazolamide	2.571428571	0.79680745
Hemorrhagic Fever, Ebola	acetohexamide	2	0.303977175
Hemorrhagic Fever, Ebola	acetohydroxamic acid	2	0.227272062
Hemorrhagic Fever, Ebola	acetophenazine	2.666666667	0.986456881
Hemorrhagic Fever, Ebola	acetylcholine	2.666666667	0.940497245
Hemorrhagic Fever, Ebola	acetylcysteine	2	0.072693319
Hemorrhagic Fever, Ebola	acetyldigitoxin	2	0.419528061
Hemorrhagic Fever, Ebola	acetylsalicylic acid	2.107142857	0.524029169
Hemorrhagic Fever, Ebola	acitretin	2.142857143	0.713231448
Hemorrhagic Fever, Ebola	aclidinium	3	0.991796309
Hemorrhagic Fever, Ebola	acrivastine	2	0.248250991
Hemorrhagic Fever, Ebola	adalimumab	2	0.392435669
Hemorrhagic Fever, Ebola	adapalene	2.142857143	0.836654694
Hemorrhagic Fever, Ebola	ademetionine	2.125	0.100401074
Hemorrhagic Fever, Ebola	adenine	2.166666667	0.402255156
Hemorrhagic Fever, Ebola	adenosine	3	0.996535583
Hemorrhagic Fever, Ebola	adenosine phosphate	2.133333333	0.194925963
Hemorrhagic Fever, Ebola	afamelanotide	2	0.257403133
Hemorrhagic Fever, Ebola	afatinib	2	0.615900914
Hemorrhagic Fever, Ebola	aflibercept	2.666666667	0.894398804
Hemorrhagic Fever, Ebola	agkistrodon piscivorus antivenin	3	0.72325365
Hemorrhagic Fever, Ebola	agomelatine	2.666666667	0.947898228
Hemorrhagic Fever, Ebola	ajmaline	2	0.326246672
Hemorrhagic Fever, Ebola	albendazole	2	0.539827837
Hemorrhagic Fever, Ebola	albiglutide	2	0.446420795
Hemorrhagic Fever, Ebola	albutrepenonacog alfa	2	0.288034908
Hemorrhagic Fever, Ebola	alcaftadine	2	0.222876455
Hemorrhagic Fever, Ebola	alclofenac	2	0.363244662
Hemorrhagic Fever, Ebola	alclometasone	2	0.56945295
Hemorrhagic Fever, Ebola	aldesleukin	2	0.252208327
Hemorrhagic Fever, Ebola	alectinib	2	0.419528061
Hemorrhagic Fever, Ebola	alefacept	2.6	0.986238325
Hemorrhagic Fever, Ebola	alemtuzumab	2.7	0.987011479
Hemorrhagic Fever, Ebola	alendronic acid	2	0.145150341
Hemorrhagic Fever, Ebola	alfacalcidol	2	0.370072068
Hemorrhagic Fever, Ebola	alfentanil	2	0.356651587
Hemorrhagic Fever, Ebola	alfuzosin	2.5	0.865423174
Hemorrhagic Fever, Ebola	alglucosidase alfa	2	0.308508142
Hemorrhagic Fever, Ebola	alimemazine	2	0.213137498
Hemorrhagic Fever, Ebola	alirocumab	2	0.277669818
Hemorrhagic Fever, Ebola	aliskiren	3	0.940247375
Hemorrhagic Fever, Ebola	alitretinoin	2.222222222	0.558498485
Hemorrhagic Fever, Ebola	allopurinol	2	0.184060125
Hemorrhagic Fever, Ebola	almitrine	2	0.43054705
Hemorrhagic Fever, Ebola	almotriptan	3	0.952706904
Hemorrhagic Fever, Ebola	alogliptin	3	0.997674013
Hemorrhagic Fever, Ebola	alosetron	3	0.89812323
Hemorrhagic Fever, Ebola	alpelisib	2	0.477056881
Hemorrhagic Fever, Ebola	alpha-1-proteinase inhibitor	3	0.991070869
Hemorrhagic Fever, Ebola	alpha-linolenic acid	2.2	0.45217235
Hemorrhagic Fever, Ebola	alpha-tocopherol succinate	1.777777778	0.001514903
Hemorrhagic Fever, Ebola	alprazolam	2.285714286	0.036218087
Hemorrhagic Fever, Ebola	alprostadil	2.666666667	0.735101138
Hemorrhagic Fever, Ebola	alteplase	2.5	0.993250299
Hemorrhagic Fever, Ebola	aluminium	2.25	0.93820728
Hemorrhagic Fever, Ebola	aluminium phosphate	2.25	0.931252716
Hemorrhagic Fever, Ebola	aluminum acetate	2.25	0.916938882
Hemorrhagic Fever, Ebola	aluminum chloride	2	0.370072068
Hemorrhagic Fever, Ebola	alverine	2	0.232658061
Hemorrhagic Fever, Ebola	alvimopan	2	0.190760047
Hemorrhagic Fever, Ebola	amantadine	2.6	0.842405109
Hemorrhagic Fever, Ebola	ambenonium	2	0.267469697
Hemorrhagic Fever, Ebola	ambrisentan	2	0.188018813
Hemorrhagic Fever, Ebola	amcinonide	2	0.443484292
Hemorrhagic Fever, Ebola	amifampridine	3	0.917168875
Hemorrhagic Fever, Ebola	amifostine	2.5	0.397436296
Hemorrhagic Fever, Ebola	amiloride	2.25	0.491243434
Hemorrhagic Fever, Ebola	aminocaproic acid	3	0.999994765
Hemorrhagic Fever, Ebola	aminoglutethimide	3	0.932712661
Hemorrhagic Fever, Ebola	aminolevulinic acid	2	0.325152956
Hemorrhagic Fever, Ebola	aminophylline	2.5	0.844913897
Hemorrhagic Fever, Ebola	aminosalicylic acid	2	0.311849591
Hemorrhagic Fever, Ebola	amiodarone	2.142857143	0.337389833
Hemorrhagic Fever, Ebola	amisulpride	3	0.999764756
Hemorrhagic Fever, Ebola	amitriptyline	2.5625	0.995215234
Hemorrhagic Fever, Ebola	amlexanox	2.5	0.666717697
Hemorrhagic Fever, Ebola	amlodipine	2.571428571	0.877118227
Hemorrhagic Fever, Ebola	amobarbital	2.3	0.137893204
Hemorrhagic Fever, Ebola	amodiaquine	3	0.849809281
Hemorrhagic Fever, Ebola	amoxapine	2.585365854	0.983413817
Hemorrhagic Fever, Ebola	amphetamine	2.470588235	0.84865322
Hemorrhagic Fever, Ebola	ampicillin	3	0.942862086
Hemorrhagic Fever, Ebola	amrinone	2	0.132976705
Hemorrhagic Fever, Ebola	amsacrine	2.25	0.828927854
Hemorrhagic Fever, Ebola	amyl nitrite	2	0.267469697
Hemorrhagic Fever, Ebola	amylmetacresol	3	0.907687742
Hemorrhagic Fever, Ebola	amylocaine	2.857142857	0.99494438
Hemorrhagic Fever, Ebola	anagrelide	2	0.309420466
Hemorrhagic Fever, Ebola	anakinra	2	0.325152956
Hemorrhagic Fever, Ebola	anastrozole	3	0.840487282
Hemorrhagic Fever, Ebola	ancestim	2	0.443484292
Hemorrhagic Fever, Ebola	ancrod	2	0.363244662
Hemorrhagic Fever, Ebola	andexanet alfa	2	0.319519959
Hemorrhagic Fever, Ebola	angiotensin ii	2	0.350260214
Hemorrhagic Fever, Ebola	anileridine	2	0.363244662
Hemorrhagic Fever, Ebola	anisindione	2	0.198581894
Hemorrhagic Fever, Ebola	anisotropine methylbromide	3	0.994159233
Hemorrhagic Fever, Ebola	anistreplase	2.5	0.991802464
Hemorrhagic Fever, Ebola	antazoline	2	0.193738942
Hemorrhagic Fever, Ebola	anthralin	2	0.130768608
Hemorrhagic Fever, Ebola	anti-inhibitor coagulant complex	2.625	0.999543106
Hemorrhagic Fever, Ebola	antihemophilic factor (recombinant), pegylated	2	0.320545911
Hemorrhagic Fever, Ebola	antihemophilic factor human	2.5	0.740741503
Hemorrhagic Fever, Ebola	antihemophilic factor, human recombinant	2.181818182	0.590519378
Hemorrhagic Fever, Ebola	antipyrine	2.5	0.797956667
Hemorrhagic Fever, Ebola	antithrombin alfa	2.5	0.941155226
Hemorrhagic Fever, Ebola	antithrombin iii human	3	0.931153272
Hemorrhagic Fever, Ebola	antithymocyte immunoglobulin (rabbit)	2.333333333	0.799275695
Hemorrhagic Fever, Ebola	antrafenine	2.5	0.780953901
Hemorrhagic Fever, Ebola	apalutamide	2.285714286	0.083329391
Hemorrhagic Fever, Ebola	apixaban	2	0.298602921
Hemorrhagic Fever, Ebola	apomorphine	2.866666667	0.999809656
Hemorrhagic Fever, Ebola	apraclonidine	3	0.982590118
Hemorrhagic Fever, Ebola	aprepitant	3	0.857332256
Hemorrhagic Fever, Ebola	aprotinin	2.75	0.977627507
Hemorrhagic Fever, Ebola	arbutamine	2.333333333	0.646685842
Hemorrhagic Fever, Ebola	arbutin	2	0.188898652
Hemorrhagic Fever, Ebola	ardeparin	2.5	0.610807756
Hemorrhagic Fever, Ebola	arformoterol	2	0.556515708
Hemorrhagic Fever, Ebola	argatroban	3	0.999243084
Hemorrhagic Fever, Ebola	aripiprazole	2.627906977	0.999981105
Hemorrhagic Fever, Ebola	aripiprazole lauroxil	2.8	0.999994594
Hemorrhagic Fever, Ebola	armodafinil	2	0.330883504
Hemorrhagic Fever, Ebola	arsenic trioxide	2	0.570187641
Hemorrhagic Fever, Ebola	arzoxifene	2	0.652061235
Hemorrhagic Fever, Ebola	ascorbic acid	2.173913043	0.092163735
Hemorrhagic Fever, Ebola	asenapine	2.684210526	0.998863893
Hemorrhagic Fever, Ebola	asfotase alfa	2	0.293290869
Hemorrhagic Fever, Ebola	asparagine	2.333333333	0.563694907
Hemorrhagic Fever, Ebola	aspartic acid	2.25	0.50808266
Hemorrhagic Fever, Ebola	astemizole	2.25	0.584301444
Hemorrhagic Fever, Ebola	atenolol	2	0.363991023
Hemorrhagic Fever, Ebola	atezolizumab	2	0.193326912
Hemorrhagic Fever, Ebola	atomoxetine	2.272727273	0.610239555
Hemorrhagic Fever, Ebola	atorvastatin	2.2	0.748149346
Hemorrhagic Fever, Ebola	atosiban	2	0.060929474
Hemorrhagic Fever, Ebola	atovaquone	2	0.277669818
Hemorrhagic Fever, Ebola	atracurium besylate	4	0.991898319
Hemorrhagic Fever, Ebola	atropine	3	0.999585934
Hemorrhagic Fever, Ebola	auranofin	2	0.392435669
Hemorrhagic Fever, Ebola	aurothioglucose	2.333333333	0.350924321
Hemorrhagic Fever, Ebola	avanafil	2	0.177789332
Hemorrhagic Fever, Ebola	avatrombopag	2	0.134831394
Hemorrhagic Fever, Ebola	avelumab	2	0.198581894
Hemorrhagic Fever, Ebola	axicabtagene ciloleucel	2	0.344044106
Hemorrhagic Fever, Ebola	axitinib	2	0.270223881
Hemorrhagic Fever, Ebola	azacitidine	2	0.443484292
Hemorrhagic Fever, Ebola	azatadine	2	0.247443801
Hemorrhagic Fever, Ebola	azathioprine	2	0.460172163
Hemorrhagic Fever, Ebola	azelaic acid	2	0.2531231
Hemorrhagic Fever, Ebola	azelastine	2.75	0.848775868
Hemorrhagic Fever, Ebola	azilsartan medoxomil	2	0.314940479
Hemorrhagic Fever, Ebola	azithromycin	2	0.293290869
Hemorrhagic Fever, Ebola	bacitracin	2	0.330105687
Hemorrhagic Fever, Ebola	baclofen	2.5	0.818661067
Hemorrhagic Fever, Ebola	balsalazide	2.25	0.744154353
Hemorrhagic Fever, Ebola	baricitinib	2	0.414499996
Hemorrhagic Fever, Ebola	basiliximab	2.583333333	0.990673239
Hemorrhagic Fever, Ebola	bazedoxifene	2	0.642321565
Hemorrhagic Fever, Ebola	becaplermin	2	0.377835952
Hemorrhagic Fever, Ebola	beclomethasone dipropionate	2	0.556515708
Hemorrhagic Fever, Ebola	belatacept	2.5	0.644995597
Hemorrhagic Fever, Ebola	belimumab	2	0.193738942
Hemorrhagic Fever, Ebola	belinostat	2.090909091	0.771895727
Hemorrhagic Fever, Ebola	bemiparin	2.333333333	0.543177679
Hemorrhagic Fever, Ebola	benazepril	2	0.22776105
Hemorrhagic Fever, Ebola	bendazac	2.5	0.802629147
Hemorrhagic Fever, Ebola	bendroflumethiazide	2.4	0.689718042
Hemorrhagic Fever, Ebola	benralizumab	2.5	0.753877245
Hemorrhagic Fever, Ebola	benserazide	3	0.854650686
Hemorrhagic Fever, Ebola	benzatropine	2.2	0.231384092
Hemorrhagic Fever, Ebola	benzocaine	3	0.753264086
Hemorrhagic Fever, Ebola	benzoic acid	2.6	0.919180896
Hemorrhagic Fever, Ebola	benzonatate	2	0.336722931
Hemorrhagic Fever, Ebola	benzphetamine	2.5	0.813783106
Hemorrhagic Fever, Ebola	benzthiazide	2.333333333	0.596037347
Hemorrhagic Fever, Ebola	benzylpenicillin	3.5	0.962858273
Hemorrhagic Fever, Ebola	benzylpenicilloyl polylysine	1.5	0.003435471
Hemorrhagic Fever, Ebola	bepotastine	2	0.242497251
Hemorrhagic Fever, Ebola	bepridil	2.2	0.339815977
Hemorrhagic Fever, Ebola	berberine	2	0.400760484
Hemorrhagic Fever, Ebola	betahistine	3	0.815345001
Hemorrhagic Fever, Ebola	betamethasone	2	0.556515708
Hemorrhagic Fever, Ebola	betaxolol	2	0.319519959
Hemorrhagic Fever, Ebola	betazole	3	0.669630877
Hemorrhagic Fever, Ebola	bethanechol	3	0.992918438
Hemorrhagic Fever, Ebola	bethanidine	2.571428571	0.951818854
Hemorrhagic Fever, Ebola	betrixaban	2	0.337981481
Hemorrhagic Fever, Ebola	bevacizumab	2.6	0.994009154
Hemorrhagic Fever, Ebola	bexarotene	2	0.359024167
Hemorrhagic Fever, Ebola	bezafibrate	2.142857143	0.836654694
Hemorrhagic Fever, Ebola	bicalutamide	2	0.556515708
Hemorrhagic Fever, Ebola	bilastine	2	0.222876455
Hemorrhagic Fever, Ebola	bimatoprost	3	0.995059984
Hemorrhagic Fever, Ebola	binimetinib	2.6	0.998568914
Hemorrhagic Fever, Ebola	bioallethrin	2.678571429	0.985309164
Hemorrhagic Fever, Ebola	biotin	2	0.052457932
Hemorrhagic Fever, Ebola	biperiden	3.5	0.993429539
Hemorrhagic Fever, Ebola	bisoprolol	2	0.298602921
Hemorrhagic Fever, Ebola	bivalirudin	3	0.999221537
Hemorrhagic Fever, Ebola	bleomycin	2	0.306301133
Hemorrhagic Fever, Ebola	blinatumomab	2	0.262924894
Hemorrhagic Fever, Ebola	bortezomib	2	0.484989797
Hemorrhagic Fever, Ebola	bosentan	2	0.202814785
Hemorrhagic Fever, Ebola	bosutinib	2.1	0.751581389
Hemorrhagic Fever, Ebola	botulinum toxin type a	2	0.391289447
Hemorrhagic Fever, Ebola	botulinum toxin type b	2	0.154829733
Hemorrhagic Fever, Ebola	bremelanotide	2.6	0.916379569
Hemorrhagic Fever, Ebola	brentuximab vedotin	3	0.878848306
Hemorrhagic Fever, Ebola	bretylium	2	0.446420795
Hemorrhagic Fever, Ebola	brexanolone	2.307692308	0.061342058
Hemorrhagic Fever, Ebola	brexpiprazole	2.6	0.941659184
Hemorrhagic Fever, Ebola	brigatinib	2	0.460966068
Hemorrhagic Fever, Ebola	brimonidine	3	0.978236946
Hemorrhagic Fever, Ebola	brinzolamide	2.6	0.598848536
Hemorrhagic Fever, Ebola	brivaracetam	2.909090909	0.99472588
Hemorrhagic Fever, Ebola	brolucizumab	2	0.363244662
Hemorrhagic Fever, Ebola	bromazepam	2.266666667	0.049111049
